mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	5/8	3/4	2	1		D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	1/2	1/2	3/4	2	1		ii2	D	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
3	2	0	0	3/4	2	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	2	1/2	1/2	3/4	2	1		viio43/IV	D	I		viio43/IV	vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
4	3	0	0	3/4	2	1		IV6(20)	D	I		IV6(20)	IV		6	20				M	0	0	3, 0, 1		-1	3
4	3	1/4	1/4	3/4	2	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
5	4	0	0	3/4	2	1		V6/vi|HC}	D	I		V6/vi	V		6		vi	HC	}	M	0	0	8, 5, 4		4	8
6	5	0	0	3/4	2	1		V7{	D	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
7	6	0	0	3/4	2	1		V(6#4#2)	D	I		V(6#4#2)	V			6#4#2				M	0	0	1, 10, 7, 4		1	1
7	6	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	0	0	3/4	2	1		V(6#4#2)	D	I		V(6#4#2)	V			6#4#2				M	0	0	1, 10, 7, 4		1	1
9	8	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	0	0	3/4	2	1		V65(9)/vi	D	I		V65(9)/vi	V		65	9	vi			Mm7	0	0	8, 5, 2, 4	-1	4	8
10	9	1/4	1/4	3/4	2	1		V65/vi	D	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
11	10	0	0	3/4	2	1		vi(11)	D	I		vi(11)	vi			11				m	0	0	3, 0, 4	2	3	3
11	10	1/4	1/4	3/4	2	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
11	10	1/2	1/2	3/4	2	1		viio7/V	D	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
12	11	0	0	3/4	2	1		V(4)	D	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
12	11	1/4	1/4	3/4	2	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
12	11	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
