mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0		0	1/2	3/4	1	1	1/4		1/4	1		4	76	E5	5	0
2	1	1	0.75		0	0	3/4	1	1	3/16		1/8	3/2		-1	77	F5	5	1
2	1	7/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	2
2	1	2	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	5
2	1	2	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	5
2	1	2	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65	F4	4	5
2	1	2	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	D5	5	3
2	1	3	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	6
2	1	3	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	6
2	1	3	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	6
2	1	3	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77	F5	5	4
3	2	4	2.0		0	0	3/4	1	1	1/2		1/2	1		-1	77	F5	5	7
3	2	5	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	9
3	2	5	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	9
3	2	5	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65	F4	4	9
3	2	6	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	10
3	2	6	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	10
3	2	6	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	10
3	2	6	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	E5	5	8
4	3	7	0.16666666666666666		0	0	3/4	1	1	1/24		1/16	2/3		2	74	D5	5	11
4	3	43/6	0.16666666666666666		1/24	1/24	3/4	1	1	1/24		1/16	2/3		4	76	E5	5	12
4	3	22/3	0.16666666666666666		1/12	1/12	3/4	1	1	1/24		1/16	2/3		2	74	D5	5	13
4	3	15/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	14
4	3	8	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	19
4	3	8	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		8	56	G#3	3	19
4	3	8	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	19
4	3	8	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	15
4	3	17/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		9	75	D#5	5	16
4	3	9	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	20
4	3	9	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		8	56	G#3	3	20
4	3	9	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	20
4	3	9	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		4	76	E5	5	17
